Time,Date,Water Temp (F),pH,Water Conductivity (µs/cm),Oxidation-reduction potential (ORP) or Disolved Oxygen (DO)
10:13:56,12/18/2021,74.1,7.41,538,476
10:14:59,12/18/2021,74.1,7.41,537,476
10:15:59,12/18/2021,74.1,7.41,513,475
10:16:59,12/18/2021,74.1,7.41,511,476
10:17:59,12/18/2021,74.1,7.4,530,475
10:18:59,12/18/2021,74.1,7.41,544,475
10:20:02,12/18/2021,74.1,7.41,492,476
10:21:02,12/18/2021,74.1,7.41,498,476
10:22:05,12/18/2021,74.1,7.41,524,476
10:23:05,12/18/2021,74.1,7.41,532,476
10:24:05,12/18/2021,74.1,7.41,517,476
10:25:08,12/18/2021,74.1,7.41,516,476
10:26:08,12/18/2021,74.1,7.41,490,476
10:27:08,12/18/2021,74.1,7.41,517,476
10:28:11,12/18/2021,74.1,7.41,512,476
10:29:14,12/18/2021,74.1,7.41,519,476
10:30:17,12/18/2021,74.1,7.4,505,476
10:31:17,12/18/2021,74.1,7.4,446,477
10:32:17,12/18/2021,74.1,7.4,401,476
10:33:17,12/18/2021,74.1,7.4,407,476
10:34:17,12/18/2021,74.1,7.41,555,476
10:35:17,12/18/2021,74.1,7.41,524,476
10:36:20,12/18/2021,74.1,7.41,526,476
10:37:20,12/18/2021,74.1,7.41,517,476
10:38:20,12/18/2021,74.1,7.41,520,476
10:39:23,12/18/2021,74,7.41,512,476
10:40:23,12/18/2021,74,7.41,544,476
10:41:26,12/18/2021,74,7.41,547,476
10:42:26,12/18/2021,74,7.41,506,476
10:43:26,12/18/2021,74,7.4,473,476
10:44:26,12/18/2021,74,7.41,512,476
10:45:29,12/18/2021,74,7.41,544,476
10:46:29,12/18/2021,74,7.41,518,476
10:47:29,12/18/2021,74,7.41,506,476
10:48:32,12/18/2021,74,7.41,530,476
10:49:35,12/18/2021,74,7.41,516,476
10:50:38,12/18/2021,74,7.41,494,476
10:51:38,12/18/2021,74,7.41,565,476
10:52:41,12/18/2021,74,7.41,506,476
10:53:44,12/18/2021,74,7.41,523,476
10:54:47,12/18/2021,74,7.41,493,476
10:55:47,12/18/2021,74,7.41,529,476
10:56:47,12/18/2021,74,7.41,513,476
10:57:47,12/18/2021,74,7.4,558,477
10:58:47,12/18/2021,74,7.41,535,476
10:59:47,12/18/2021,74,7.4,512,476
11:00:47,12/18/2021,74,7.4,495,476
11:01:50,12/18/2021,74,7.41,514,476
11:02:50,12/18/2021,74,7.4,539,476
11:03:53,12/18/2021,74,7.41,514,477
11:04:53,12/18/2021,74,7.41,502,476
11:05:53,12/18/2021,74,7.41,505,476
11:06:56,12/18/2021,74,7.41,527,476
11:07:56,12/18/2021,74,7.41,530,476
11:08:56,12/18/2021,74,7.41,505,476
11:09:59,12/18/2021,74,7.41,524,476
11:11:02,12/18/2021,74,7.42,509,476
11:12:02,12/18/2021,74,7.42,483,476
11:13:02,12/18/2021,74,7.42,512,476
11:14:05,12/18/2021,74,7.42,521,476
11:15:05,12/18/2021,74,7.42,527,476
11:16:05,12/18/2021,74,7.41,514,476
11:17:08,12/18/2021,74,7.42,500,476
11:18:11,12/18/2021,73.9,7.42,534,477
11:19:14,12/18/2021,73.9,7.42,527,476
11:20:14,12/18/2021,73.9,7.42,511,477
11:21:14,12/18/2021,73.9,7.42,522,477
11:22:17,12/18/2021,73.9,7.42,509,476
11:23:17,12/18/2021,73.9,7.41,497,477
11:24:17,12/18/2021,73.9,7.42,537,477
11:25:17,12/18/2021,73.9,7.42,521,476
11:26:20,12/18/2021,73.9,7.42,548,477
11:27:20,12/18/2021,73.9,7.42,517,477
11:28:23,12/18/2021,73.9,7.42,536,478
11:29:26,12/18/2021,73.9,7.42,523,476
11:30:26,12/18/2021,73.9,7.42,532,476
11:31:26,12/18/2021,73.9,7.42,509,476
11:32:26,12/18/2021,73.9,7.42,532,476
11:33:29,12/18/2021,73.9,7.42,518,476
11:34:29,12/18/2021,73.9,7.42,499,477
11:35:32,12/18/2021,73.9,7.42,534,476
11:36:32,12/18/2021,73.9,7.42,563,476
11:37:35,12/18/2021,73.9,7.42,536,477
11:38:35,12/18/2021,73.9,7.42,499,476
11:39:38,12/18/2021,73.9,7.41,523,477
11:40:41,12/18/2021,73.9,7.4,521,476
11:41:41,12/18/2021,73.9,7.4,529,477
11:42:41,12/18/2021,73.9,7.4,522,478
11:43:44,12/18/2021,73.9,7.41,513,478
11:44:44,12/18/2021,73.9,7.41,515,478
11:45:44,12/18/2021,73.9,7.41,529,478
11:46:47,12/18/2021,73.9,7.41,497,478
11:47:47,12/18/2021,73.9,7.41,522,477
11:48:47,12/18/2021,73.9,7.41,495,478
11:49:50,12/18/2021,73.9,7.42,512,478
11:50:53,12/18/2021,73.9,7.42,469,479
11:51:56,12/18/2021,73.9,7.42,517,479
11:52:59,12/18/2021,73.9,7.42,506,480
11:53:59,12/18/2021,73.9,7.41,528,480
11:55:02,12/18/2021,73.9,7.41,481,480
11:56:02,12/18/2021,73.9,7.41,505,480
11:57:02,12/18/2021,73.9,7.41,534,479
11:58:05,12/18/2021,73.8,7.42,528,478
11:59:05,12/18/2021,73.8,7.42,561,478
12:00:08,12/18/2021,73.8,7.43,0,478
12:01:11,12/18/2021,73.8,7.42,529,479
12:02:14,12/18/2021,73.8,7.42,533,479
12:03:14,12/18/2021,73.8,7.41,514,479
12:04:14,12/18/2021,73.8,7.42,543,479
12:05:14,12/18/2021,73.8,7.42,510,479
12:06:14,12/18/2021,73.8,7.42,530,479
12:07:14,12/18/2021,73.8,7.42,528,480
12:08:17,12/18/2021,73.8,7.43,523,479
12:09:17,12/18/2021,73.8,7.42,526,479
12:10:20,12/18/2021,73.8,7.41,521,480
12:11:20,12/18/2021,73.8,7.42,503,480
12:12:23,12/18/2021,73.8,7.42,514,479
12:13:23,12/18/2021,73.8,7.42,512,480
12:14:23,12/18/2021,73.8,7.42,472,479
12:15:26,12/18/2021,73.8,7.42,510,478
12:16:26,12/18/2021,73.8,7.43,500,478
12:17:26,12/18/2021,73.8,7.42,510,478
12:18:26,12/18/2021,73.8,7.43,523,478
12:19:29,12/18/2021,73.8,7.42,515,478
12:20:29,12/18/2021,73.7,7.42,527,479
12:21:29,12/18/2021,73.7,7.43,463,479
12:22:29,12/18/2021,73.7,7.42,556,479
12:23:29,12/18/2021,73.7,7.42,521,479
12:24:32,12/18/2021,73.7,7.41,515,480
12:25:35,12/18/2021,73.7,7.42,511,480
12:26:35,12/18/2021,73.7,7.43,497,480
12:27:35,12/18/2021,73.7,7.43,538,480
12:28:38,12/18/2021,73.7,7.43,555,481
12:29:41,12/18/2021,73.7,7.42,514,481
12:30:41,12/18/2021,73.7,7.43,504,482
12:31:41,12/18/2021,73.7,7.43,537,482
12:32:44,12/18/2021,73.7,7.44,528,481
12:33:44,12/18/2021,73.7,7.44,457,482
12:34:47,12/18/2021,73.7,7.44,484,482
12:35:50,12/18/2021,73.7,7.43,511,482
12:36:50,12/18/2021,73.7,7.44,499,481
12:37:53,12/18/2021,73.7,7.43,474,482
12:38:56,12/18/2021,73.7,7.43,507,482
12:39:56,12/18/2021,73.7,7.43,619,482
12:40:59,12/18/2021,73.7,7.43,581,482
12:42:02,12/18/2021,73.7,7.43,493,481
12:43:02,12/18/2021,73.7,7.43,581,482
12:44:02,12/18/2021,73.7,7.42,495,482
12:45:05,12/18/2021,73.6,7.43,438,481
12:46:05,12/18/2021,73.6,7.43,448,480
12:47:05,12/18/2021,73.6,7.44,518,480
12:48:08,12/18/2021,73.6,7.43,508,481
12:49:11,12/18/2021,73.6,7.43,504,481
12:50:14,12/18/2021,73.6,7.43,605,481
12:51:14,12/18/2021,73.6,7.43,577,481
12:52:14,12/18/2021,73.6,7.43,556,480
12:53:14,12/18/2021,73.6,7.43,528,480
12:54:14,12/18/2021,73.6,7.43,521,480
12:55:17,12/18/2021,73.6,7.43,522,480
12:56:17,12/18/2021,73.6,7.43,553,480
12:57:17,12/18/2021,73.6,7.44,568,480
12:58:17,12/18/2021,73.6,7.43,589,481
12:59:17,12/18/2021,73.6,7.43,517,480
13:00:17,12/18/2021,73.6,7.44,537,480
13:01:20,12/18/2021,73.6,7.44,531,480
13:02:20,12/18/2021,73.6,7.44,540,480
13:03:20,12/18/2021,73.6,7.44,568,480
13:04:20,12/18/2021,73.6,7.44,543,480
13:05:20,12/18/2021,73.6,7.43,532,480
13:06:20,12/18/2021,73.6,7.43,481,480
13:07:23,12/18/2021,73.6,7.43,547,480
13:08:23,12/18/2021,73.6,7.43,537,480
13:09:26,12/18/2021,73.6,7.43,573,480
13:10:26,12/18/2021,73.6,7.43,539,480
13:11:26,12/18/2021,73.6,7.43,549,480
13:12:26,12/18/2021,73.6,7.43,468,480
13:13:29,12/18/2021,73.6,7.44,470,480
13:14:32,12/18/2021,73.6,7.43,430,480
13:15:32,12/18/2021,73.6,7.43,495,481
13:16:32,12/18/2021,73.6,7.44,466,480
13:17:32,12/18/2021,73.6,7.43,480,479
13:18:32,12/18/2021,73.6,7.43,544,480
13:19:32,12/18/2021,73.6,7.44,441,480
13:20:35,12/18/2021,73.6,7.44,513,480
13:21:35,12/18/2021,73.6,7.43,470,481
13:22:35,12/18/2021,73.5,7.43,521,482
13:23:35,12/18/2021,73.5,7.43,446,482
13:24:35,12/18/2021,73.5,7.43,555,482
13:25:35,12/18/2021,73.5,7.43,490,483
13:26:38,12/18/2021,73.5,7.43,527,482
13:27:41,12/18/2021,73.5,7.44,566,482
13:28:41,12/18/2021,73.5,7.44,490,483
13:29:44,12/18/2021,73.5,7.44,543,483
13:30:44,12/18/2021,73.5,7.42,506,484
13:31:44,12/18/2021,73.5,7.43,526,484
13:32:44,12/18/2021,73.5,7.43,538,484
13:33:47,12/18/2021,73.5,7.44,511,481
13:34:47,12/18/2021,73.5,7.43,584,482
13:35:47,12/18/2021,73.5,7.43,533,482
13:36:50,12/18/2021,73.5,7.44,516,483
13:37:50,12/18/2021,73.5,7.44,499,484
13:38:53,12/18/2021,73.5,7.44,434,484
13:39:53,12/18/2021,73.5,7.44,531,483
13:40:56,12/18/2021,73.5,7.44,516,484
13:41:56,12/18/2021,73.5,7.44,518,484
13:42:59,12/18/2021,73.5,7.43,519,484
13:43:59,12/18/2021,73.5,7.43,522,484
13:45:02,12/18/2021,73.5,7.43,517,484
13:46:02,12/18/2021,73.4,7.42,469,484
13:47:02,12/18/2021,73.4,7.44,480,484
13:48:05,12/18/2021,73.4,7.43,534,484
13:49:05,12/18/2021,73.4,7.43,538,484
13:50:05,12/18/2021,73.4,7.44,531,484
13:51:05,12/18/2021,73.4,7.44,540,485
13:52:05,12/18/2021,73.4,7.44,510,485
13:53:05,12/18/2021,73.4,7.44,463,485
13:54:08,12/18/2021,73.4,7.44,492,484
13:55:11,12/18/2021,73.4,7.43,508,485
13:56:14,12/18/2021,73.4,7.44,544,485
13:57:14,12/18/2021,73.4,7.44,577,485
13:58:14,12/18/2021,73.4,7.43,608,485
13:59:17,12/18/2021,73.4,7.43,485,485
14:00:17,12/18/2021,73.4,7.43,475,486
14:01:17,12/18/2021,73.4,7.44,507,486
14:02:20,12/18/2021,73.4,7.44,539,485
14:03:20,12/18/2021,73.4,7.44,518,484
14:04:20,12/18/2021,73.4,7.44,502,485
14:05:20,12/18/2021,73.4,7.44,588,485
14:06:20,12/18/2021,73.4,7.44,513,486
14:07:23,12/18/2021,73.4,7.44,507,485
14:08:26,12/18/2021,73.4,7.45,502,485
14:09:26,12/18/2021,73.4,7.44,490,485
14:10:26,12/18/2021,73.4,7.45,465,485
14:11:29,12/18/2021,73.4,7.45,593,484
14:12:29,12/18/2021,73.3,7.43,517,475
14:13:32,12/18/2021,73.3,7.44,502,468
14:14:32,12/18/2021,73.3,7.44,469,470
14:15:35,12/18/2021,73.3,7.44,540,473
14:16:38,12/18/2021,73.3,7.44,484,476
14:17:38,12/18/2021,73.3,7.44,477,477
14:18:41,12/18/2021,73.3,7.44,554,479
14:19:41,12/18/2021,73.3,7.44,537,478
14:20:41,12/18/2021,73.3,7.44,507,472
14:21:41,12/18/2021,73.3,7.44,516,474
14:22:44,12/18/2021,73.3,7.45,415,476
14:23:47,12/18/2021,73.3,7.45,569,477
14:24:47,12/18/2021,73.3,7.45,511,478
14:25:47,12/18/2021,73.3,7.45,432,478
14:26:47,12/18/2021,73.3,7.45,514,468
14:27:50,12/18/2021,73.3,7.44,473,470
14:28:50,12/18/2021,73.3,7.44,430,472
14:29:53,12/18/2021,73.3,7.44,525,474
14:30:56,12/18/2021,73.3,7.45,515,476
14:31:56,12/18/2021,73.3,7.44,480,475
14:32:59,12/18/2021,73.3,7.45,582,476
14:33:59,12/18/2021,73.3,7.45,514,477
14:34:59,12/18/2021,73.3,7.44,501,476
14:35:59,12/18/2021,73.3,7.45,538,478
14:37:02,12/18/2021,73.3,7.45,483,479
14:38:02,12/18/2021,73.3,7.44,557,480
14:39:02,12/18/2021,73.3,7.43,588,480
14:40:02,12/18/2021,73.3,7.43,531,480
14:41:02,12/18/2021,73.3,7.44,528,480
14:42:02,12/18/2021,73.3,7.44,549,481
14:43:05,12/18/2021,73.3,7.43,524,482
14:44:05,12/18/2021,73.3,7.44,517,481
14:45:05,12/18/2021,73.3,7.44,529,482
14:46:05,12/18/2021,73.3,7.45,520,483
14:47:05,12/18/2021,73.3,7.45,542,483
14:48:05,12/18/2021,73.3,7.45,459,483
14:49:08,12/18/2021,73.3,7.45,505,482
14:50:11,12/18/2021,73.2,7.45,444,483
14:51:11,12/18/2021,73.2,7.45,507,484
14:52:11,12/18/2021,73.2,7.45,519,484
14:53:14,12/18/2021,73.2,7.45,502,484
14:54:17,12/18/2021,73.2,7.45,426,483
14:55:20,12/18/2021,73.2,7.46,584,484
14:56:20,12/18/2021,73.2,7.46,514,484
14:57:23,12/18/2021,73.2,7.45,545,484
14:58:26,12/18/2021,73.2,7.45,514,484
14:59:26,12/18/2021,73.2,7.45,537,484
15:00:26,12/18/2021,73.2,7.45,494,484
15:01:29,12/18/2021,73.2,7.45,499,484
15:02:32,12/18/2021,73.2,7.45,582,483
15:03:35,12/18/2021,73.2,7.45,517,483
15:04:35,12/18/2021,73.2,7.45,530,483
15:05:38,12/18/2021,73.2,7.45,557,483
15:06:38,12/18/2021,73.2,7.45,520,483
15:07:38,12/18/2021,73.2,7.45,463,483
15:08:38,12/18/2021,73.2,7.45,520,483
15:09:41,12/18/2021,73.2,7.45,528,483
15:10:41,12/18/2021,73.2,7.45,551,483
15:11:41,12/18/2021,73.2,7.45,510,483
15:12:41,12/18/2021,73.2,7.45,488,482
15:13:44,12/18/2021,73.2,7.46,561,482
15:14:44,12/18/2021,73.2,7.47,470,481
15:15:44,12/18/2021,73.2,7.47,548,481
15:16:47,12/18/2021,73.2,7.47,510,482
15:17:47,12/18/2021,73.2,7.47,508,482
15:18:50,12/18/2021,73.2,7.47,526,482
15:19:50,12/18/2021,73.2,7.47,520,482
15:20:50,12/18/2021,73.2,7.47,444,482
15:21:53,12/18/2021,73.2,7.47,522,483
15:22:53,12/18/2021,73.2,7.47,509,483
15:23:56,12/18/2021,73.2,7.47,535,482
15:24:56,12/18/2021,73.2,7.47,501,483
15:25:59,12/18/2021,73.2,7.47,526,483
15:27:02,12/18/2021,73.2,7.47,509,483
15:28:02,12/18/2021,73.2,7.47,524,483
15:29:02,12/18/2021,73.2,7.47,514,484
15:30:02,12/18/2021,73.2,7.47,395,483
15:31:02,12/18/2021,73.2,7.47,509,483
15:32:05,12/18/2021,73.1,7.47,579,483
15:33:08,12/18/2021,73.1,7.47,446,484
15:34:08,12/18/2021,73.1,7.47,470,484
15:35:11,12/18/2021,73.1,7.47,566,484
15:36:11,12/18/2021,73.1,7.47,509,484
15:37:11,12/18/2021,73.1,7.47,511,484
15:38:11,12/18/2021,73.1,7.47,529,484
15:39:11,12/18/2021,73.1,7.47,526,484
15:40:11,12/18/2021,73.1,7.47,513,484
15:41:11,12/18/2021,73.1,7.46,570,484
15:42:11,12/18/2021,73.1,7.46,579,484
15:43:11,12/18/2021,73.1,7.46,537,484
15:44:11,12/18/2021,73.1,7.46,525,484
15:45:14,12/18/2021,73.1,7.47,613,485
15:46:14,12/18/2021,73.1,7.46,531,485
15:47:17,12/18/2021,73.1,7.46,511,486
15:48:17,12/18/2021,73.1,7.46,570,487
15:49:17,12/18/2021,73.1,7.46,505,487
15:50:20,12/18/2021,73.1,7.46,539,487
15:51:20,12/18/2021,73.1,7.47,502,487
15:52:23,12/18/2021,73.1,7.46,527,488
15:53:23,12/18/2021,73.1,7.46,543,488
15:54:23,12/18/2021,73,7.46,567,488
15:55:26,12/18/2021,73,7.46,554,488
15:56:29,12/18/2021,73,7.46,442,488
15:57:29,12/18/2021,73,7.46,498,488
15:58:29,12/18/2021,73,7.46,533,488
15:59:32,12/18/2021,73,7.46,482,488
16:00:32,12/18/2021,73,7.46,544,488
16:01:32,12/18/2021,73,7.45,473,488
16:02:32,12/18/2021,73,7.46,574,488
16:03:35,12/18/2021,73,7.47,521,488
16:04:38,12/18/2021,73,7.46,492,488
16:05:38,12/18/2021,73,7.46,511,487
16:06:41,12/18/2021,73,7.46,517,488
16:07:41,12/18/2021,73,7.45,520,488
16:08:41,12/18/2021,73,7.46,502,488
16:09:44,12/18/2021,73,7.45,476,489
16:10:44,12/18/2021,73,7.46,532,489
16:11:44,12/18/2021,72.9,7.45,510,488
16:12:44,12/18/2021,72.9,7.45,488,489
16:13:44,12/18/2021,72.9,7.45,477,489
16:14:44,12/18/2021,72.9,7.45,569,489
16:15:47,12/18/2021,72.9,7.45,530,489
16:16:50,12/18/2021,72.9,7.46,530,489
16:17:50,12/18/2021,72.9,7.45,0,489
16:18:50,12/18/2021,72.9,7.45,512,490
16:19:53,12/18/2021,72.9,7.45,523,490
16:20:53,12/18/2021,72.9,7.45,520,490
16:21:56,12/18/2021,72.9,7.45,531,490
16:22:56,12/18/2021,72.9,7.46,0,490
16:23:59,12/18/2021,72.9,7.46,515,489
16:24:59,12/18/2021,72.9,7.46,516,490
16:25:59,12/18/2021,72.9,7.46,550,488
16:27:02,12/18/2021,72.8,7.45,515,488
16:28:05,12/18/2021,72.8,7.45,511,489
16:29:08,12/18/2021,72.8,7.45,531,490
16:30:11,12/18/2021,72.8,7.45,501,489
16:31:11,12/18/2021,72.8,7.46,504,489
16:32:11,12/18/2021,72.8,7.46,532,490
16:33:11,12/18/2021,72.8,7.45,537,490
16:34:11,12/18/2021,72.8,7.46,506,490
16:35:14,12/18/2021,72.8,7.45,521,490
16:36:14,12/18/2021,72.8,7.46,508,491
16:37:17,12/18/2021,72.8,7.46,509,490
16:38:20,12/18/2021,72.8,7.47,489,490
16:39:23,12/18/2021,72.8,7.46,514,490
16:40:26,12/18/2021,72.8,7.46,508,490
16:41:29,12/18/2021,72.8,7.46,554,490
16:42:29,12/18/2021,72.8,7.46,563,491
16:43:32,12/18/2021,72.8,7.47,517,489
16:44:32,12/18/2021,72.8,7.47,513,489
16:45:32,12/18/2021,72.8,7.46,532,489
16:46:35,12/18/2021,72.8,7.46,502,489
16:47:35,12/18/2021,72.8,7.46,537,489
16:48:38,12/18/2021,72.8,7.46,528,490
16:49:38,12/18/2021,72.8,7.45,508,489
16:50:41,12/18/2021,72.8,7.45,494,488
16:51:44,12/18/2021,72.8,7.46,528,488
16:52:44,12/18/2021,72.8,7.46,509,488
16:53:47,12/18/2021,72.8,7.46,499,488
16:54:47,12/18/2021,72.8,7.46,521,488
16:55:47,12/18/2021,72.8,7.46,510,488
16:56:47,12/18/2021,72.8,7.46,520,488
16:57:50,12/18/2021,72.8,7.45,509,479
16:58:50,12/18/2021,72.8,7.45,483,477
16:59:50,12/18/2021,72.8,7.46,513,476
17:00:53,12/18/2021,72.8,7.45,511,476
17:01:56,12/18/2021,72.8,7.46,507,477
17:02:56,12/18/2021,72.8,7.46,511,479
17:03:56,12/18/2021,72.8,7.46,514,480
17:04:59,12/18/2021,72.8,7.46,540,481
17:06:02,12/18/2021,72.8,7.46,430,482
17:07:02,12/18/2021,72.8,7.46,522,484
17:08:02,12/18/2021,72.8,7.45,501,484
17:09:05,12/18/2021,72.8,7.45,554,484
17:10:05,12/18/2021,72.8,7.46,476,484
17:11:05,12/18/2021,72.8,7.46,491,484
17:12:08,12/18/2021,72.8,7.46,505,484
17:13:08,12/18/2021,72.8,7.46,545,484
17:14:11,12/18/2021,72.8,7.47,516,484
17:15:11,12/18/2021,72.8,7.47,378,485
17:16:11,12/18/2021,72.8,7.47,479,485
17:17:11,12/18/2021,72.8,7.47,488,486
17:18:14,12/18/2021,72.8,7.46,485,486
17:19:17,12/18/2021,72.8,7.48,486,485
17:20:17,12/18/2021,72.7,7.47,457,485
17:21:17,12/18/2021,72.7,7.48,490,485
17:22:17,12/18/2021,72.7,7.47,475,486
17:23:17,12/18/2021,72.7,7.47,420,486
17:24:17,12/18/2021,72.7,7.47,605,485
17:25:20,12/18/2021,72.7,7.47,393,486
17:26:20,12/18/2021,72.7,7.46,519,486
17:27:20,12/18/2021,72.7,7.46,485,486
17:28:20,12/18/2021,72.7,7.46,513,485
17:29:20,12/18/2021,72.7,7.46,487,486
17:30:20,12/18/2021,72.7,7.46,515,486
17:31:23,12/18/2021,72.7,7.46,526,486
17:32:26,12/18/2021,72.7,7.47,450,485
17:33:26,12/18/2021,72.7,7.46,524,486
17:34:26,12/18/2021,72.7,7.47,486,486
17:35:26,12/18/2021,72.7,7.46,546,485
17:36:29,12/18/2021,72.7,7.46,484,486
17:37:29,12/18/2021,72.7,7.46,490,486
17:38:32,12/18/2021,72.7,7.45,553,486
17:39:32,12/18/2021,72.7,7.46,421,486
17:40:32,12/18/2021,72.7,7.46,442,487
17:41:32,12/18/2021,72.7,7.46,497,486
17:42:32,12/18/2021,72.7,7.47,519,486
17:43:32,12/18/2021,72.7,7.47,511,486
17:44:35,12/18/2021,72.7,7.46,510,487
17:45:35,12/18/2021,72.7,7.46,555,487
17:46:35,12/18/2021,72.7,7.46,518,487
17:47:35,12/18/2021,72.7,7.46,447,487
17:48:38,12/18/2021,72.7,7.46,511,487
17:49:41,12/18/2021,72.7,7.45,522,487
17:50:41,12/18/2021,72.7,7.45,513,487
17:51:44,12/18/2021,72.7,7.46,517,487
17:52:44,12/18/2021,72.7,7.46,508,487
17:53:44,12/18/2021,72.7,7.46,498,487
17:54:44,12/18/2021,72.7,7.46,569,486
17:55:44,12/18/2021,72.7,7.47,562,486
17:56:44,12/18/2021,72.7,7.47,555,485
17:57:47,12/18/2021,72.7,7.46,540,486
17:58:47,12/18/2021,72.7,7.46,420,486
17:59:50,12/18/2021,72.7,7.46,592,486
18:00:50,12/18/2021,72.7,7.46,593,485
18:01:53,12/18/2021,72.7,7.46,483,480
18:02:53,12/18/2021,72.7,7.46,543,446
18:03:53,12/18/2021,72.7,7.46,494,448
18:04:56,12/18/2021,72.7,7.45,493,454
18:05:56,12/18/2021,72.7,7.46,531,458
18:06:56,12/18/2021,72.7,7.46,501,464
18:07:59,12/18/2021,72.7,7.47,548,467
18:09:02,12/18/2021,72.7,7.46,552,470
18:10:05,12/18/2021,72.7,7.47,560,472
18:11:08,12/18/2021,72.7,7.47,573,474
18:12:08,12/18/2021,72.7,7.46,500,476
18:13:11,12/18/2021,72.7,7.46,394,476
18:14:11,12/18/2021,72.7,7.47,506,477
18:15:11,12/18/2021,72.7,7.46,576,479
18:16:14,12/18/2021,72.7,7.46,524,479
18:17:14,12/18/2021,72.7,7.47,540,466
18:18:14,12/18/2021,72.7,7.47,534,457
18:19:17,12/18/2021,72.7,7.47,469,458
18:20:20,12/18/2021,72.7,7.47,458,461
18:21:23,12/18/2021,72.7,7.47,555,464
18:22:23,12/18/2021,72.7,7.47,529,467
18:23:23,12/18/2021,72.7,7.48,515,469
18:24:23,12/18/2021,72.7,7.48,544,471
18:25:23,12/18/2021,72.7,7.48,546,472
18:26:23,12/18/2021,72.7,7.48,535,474
18:27:26,12/18/2021,72.7,7.48,573,475
18:28:29,12/18/2021,72.7,7.48,510,476
18:29:32,12/18/2021,72.7,7.47,506,476
18:30:32,12/18/2021,72.7,7.47,516,476
18:31:35,12/18/2021,72.7,7.46,576,475
18:32:35,12/18/2021,72.7,7.47,551,474
18:33:35,12/18/2021,72.7,7.47,484,475
18:34:38,12/18/2021,72.7,7.48,513,476
18:35:38,12/18/2021,72.7,7.47,506,477
18:36:41,12/18/2021,72.7,7.47,513,477
18:37:41,12/18/2021,72.7,7.47,484,478
18:38:41,12/18/2021,72.7,7.47,574,480
18:39:41,12/18/2021,72.7,7.47,496,480
18:40:44,12/18/2021,72.7,7.47,524,480
18:41:47,12/18/2021,72.7,7.48,517,480
18:42:47,12/18/2021,72.7,7.48,530,480
18:43:47,12/18/2021,72.7,7.48,583,481
18:44:50,12/18/2021,72.7,7.48,489,481
18:45:53,12/18/2021,72.7,7.49,525,481
18:46:56,12/18/2021,72.7,7.48,477,482
18:47:59,12/18/2021,72.7,7.48,512,482
18:48:59,12/18/2021,72.7,7.48,0,482
18:50:02,12/18/2021,72.7,7.48,472,483
18:51:05,12/18/2021,72.7,7.48,548,483
18:52:05,12/18/2021,72.7,7.48,415,483
18:53:05,12/18/2021,72.7,7.48,472,484
18:54:05,12/18/2021,72.7,7.48,493,484
18:55:08,12/18/2021,72.7,7.48,452,484
18:56:08,12/18/2021,72.7,7.47,537,484
18:57:11,12/18/2021,72.7,7.47,506,484
18:58:11,12/18/2021,72.7,7.47,559,484
18:59:11,12/18/2021,72.7,7.47,587,484
19:00:11,12/18/2021,72.7,7.47,517,484
19:01:11,12/18/2021,72.7,7.47,501,485
19:02:11,12/18/2021,72.7,7.47,0,485
19:03:14,12/18/2021,72.7,7.47,509,485
19:04:14,12/18/2021,72.7,7.47,511,485
19:05:14,12/18/2021,72.7,7.47,530,485
19:06:14,12/18/2021,72.7,7.48,506,486
19:07:14,12/18/2021,72.7,7.48,514,486
19:08:14,12/18/2021,72.7,7.48,501,486
19:09:17,12/18/2021,72.7,7.49,559,485
19:10:17,12/18/2021,72.7,7.48,0,485
19:11:20,12/18/2021,72.7,7.48,459,485
19:12:20,12/18/2021,72.7,7.48,522,485
19:13:20,12/18/2021,72.7,7.49,494,485
19:14:20,12/18/2021,72.7,7.49,534,485
19:15:23,12/18/2021,72.7,7.48,518,486
19:16:26,12/18/2021,72.7,7.48,504,486
19:17:26,12/18/2021,72.7,7.47,492,486
19:18:26,12/18/2021,72.7,7.47,501,486
19:19:26,12/18/2021,72.7,7.47,513,487
19:20:29,12/18/2021,72.7,7.48,537,486
19:21:29,12/18/2021,72.7,7.48,497,486
19:22:29,12/18/2021,72.7,7.48,509,486
19:23:32,12/18/2021,72.7,7.49,556,486
19:24:32,12/18/2021,72.7,7.49,529,485
19:25:32,12/18/2021,72.7,7.48,515,485
19:26:32,12/18/2021,72.7,7.48,526,485
19:27:35,12/18/2021,72.7,7.49,518,485
19:28:35,12/18/2021,72.7,7.5,516,484
19:29:38,12/18/2021,72.7,7.49,518,484
19:30:41,12/18/2021,72.7,7.49,507,484
19:31:44,12/18/2021,72.7,7.49,492,484
19:32:44,12/18/2021,72.7,7.49,541,484
19:33:44,12/18/2021,72.7,7.49,492,484
19:34:44,12/18/2021,72.8,7.49,515,484
19:35:44,12/18/2021,72.8,7.49,509,485
19:36:47,12/18/2021,72.8,7.49,510,484
19:37:47,12/18/2021,72.8,7.5,506,484
19:38:47,12/18/2021,72.8,7.49,520,484
19:39:47,12/18/2021,72.8,7.49,528,484
19:40:50,12/18/2021,72.8,7.5,509,484
19:41:53,12/18/2021,72.8,7.5,514,484
19:42:53,12/18/2021,72.8,7.5,496,484
19:43:56,12/18/2021,72.8,7.49,503,484
19:44:56,12/18/2021,72.8,7.49,509,484
